CATEGORIANIIF;MONEDA;CARTERA;EMISOR;NEMOEMISOR;NEMOTECNICO;ISIN;COMPRA;VENCIMIENTO;MONTOFACIAL;REFERENCIA;CODINVENTARIO;CALIFICADORASUGEF;CALIFICACIONSUGEF;MOODYS;S&P;FITCH CRI;FITCH INTER.;SCRC;VMKTCRC
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu25;US606822BN36;02/25/2020;02/25/2025;240000.00;TV3238-1;12435;S&P INTER.;A-;A1;A-;;A-;;145961445.350000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu25;US606822BN36;02/27/2020;02/25/2025;200000.00;TV3267-1;12477;S&P INTER.;A-;A1;A-;;A-;;121634537.790000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MIZUHO FINANCIAL GROUP, INC.;MHFG;bmf23;US60687YAV11;07/16/2019;07/16/2023;300000.00;TV2398-1;10390;S&P INTER.;A-;A1;A-;;;;182806510.840000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MIZUHO FINANCIAL GROUP, INC.;MHFG;bmf24;US60687YBC21;02/25/2020;05/25/2024;1225000.00;TV3247-1;12444;S&P INTER.;A-;A1;A-;;;;701948277.740000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms23;US61744YAN85;01/23/2018;01/23/2023;580000.00;TV1300-1;5208;MOODYS INTER.;A3;A3;BBB+;;A;;363464794.010000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms24;US61744YAQ17;04/24/2018;04/24/2023;100000.00;TV1487-1;6061;MOODYS INTER.;A3;A3;BBB+;;A;;63233225.580000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms24;US61744YAQ17;01/11/2019;04/24/2023;220000.00;TV1931-1;8664;MOODYS INTER.;A3;A3;BBB+;;A;;139113090.430000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms24;US61744YAQ17;01/11/2019;04/24/2023;500000.00;TV1932-1;8665;MOODYS INTER.;A3;A3;BBB+;;A;;316166122.050000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms24;US61744YAQ17;01/15/2019;04/24/2023;510000.00;TV1935-1;8711;MOODYS INTER.;A3;A3;BBB+;;A;;322489444.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms25;US6174468J17;07/23/2019;07/22/2025;260000.00;TV2417-1;10459;MOODYS INTER.;A3;A3;BBB+;;A;;162772982.680000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MORGAN STANLEY;MS;bms26;US6174468Q59;04/28/2020;04/28/2026;555000.00;TV3445-1;12925;MOODYS INTER.;A3;A3;BBB+;;A;;338434214.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MPLX LP;MPLX;bml25;US55336VAJ98;03/04/2020;06/01/2025;440000.00;TV3306-1;12525;S&P INTER.;BBB;Baa2;BBB;;BBB;;288097203.970000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MPLX LP;MPLX;bmp27;US55336VAK61;01/27/2020;03/01/2027;255000.00;TV3127-1;12203;S&P INTER.;BBB;Baa2;BBB;;BBB;;161783142.490000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NATIONAL BANK OF CANADA;NACN;bna22;US63307CAG69;10/09/2019;10/07/2022;400000.00;TV2613-1;11296;MOODYS INTER.;A3;A3;BBB+;;A+;;241076365.670000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NATIONAL BANK OF CANADA;NACN;bna23;US63307A2J35;01/16/2020;02/01/2023;750000.00;TV3101-1;12131;MOODYS INTER.;A3;A3;BBB+;;A+;;454170942.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NATWEST MARKETS PLC;RBSN;brb22;US63906AAA88;03/29/2019;09/29/2022;315000.00;TV2171-1;9393;S&P INTER.;A-;Baa2;A-;;A+;;194145643.880000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NEXTERA ENERGY CAPITAL;NEE;bne22;US65339KBF66;04/04/2019;04/01/2022;160000.00;TV2175-1;9416;S&P INTER.;BBB+;Baa1;BBB+;;A-;;97863264.890000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NEXTERA ENERGY CAPITAL;NEE;bne22;US65339KBF66;03/30/2020;04/01/2022;200000.00;TV3394-1;12780;S&P INTER.;BBB+;Baa1;BBB+;;A-;;122329081.110000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NEXTERA ENERGY CAPITAL;NEE;bne23;US65339KAW09;04/27/2018;01/15/2023;235000.00;TV1503-1;6120;S&P INTER.;BBB+;Baa1;BBB+;;A-;;145805295.920000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NEXTERA ENERGY CAPITAL;NEE;bne24;US65339KBG40;04/04/2019;04/01/2024;200000.00;TV2176-1;9417;S&P INTER.;BBB+;Baa1;BBB+;;A-;;127341670.990000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NISOURCE FINANCE CORP;NI;bni22;US65473QBH56;12/19/2017;11/17/2022;250000.00;TV1177-1;4959;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;152796723.310000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NISOURCE FINANCE CORP;NI;bni22;US65473QBH56;05/09/2018;11/17/2022;250000.00;TV1532-1;6184;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;152796723.310000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NOMURA HOLDINGS INC;NOMUR;bno25;US65535HAP47;01/16/2020;01/16/2025;250000.00;TV3100-1;12130;S&P INTER.;BBB+;Baa1;BBB+;;;;154071552.690000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NORDEA BANK AB;NORB;bno23;US65557CBE21;06/09/2020;06/09/2023;260000.00;TV3637-1;13108;FITCH INTER.;AA;;AA-;;AA;;153239384.620000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NSTAR ELECTRIC CO;NSTAR;bns27;US67021CAM91;03/31/2020;05/15/2027;310000.00;TV3400-1;12792;S&P INTER.;A;A1;A;;A+;;204042626.820000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;NUCOR CORP;NUCOR;bnu25;US670346AR69;05/22/2020;06/01/2025;330000.00;TV3570-1;13020;MOODYS INTER.;Baa1;Baa1;A-;;;;200156083.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ONEOK PARTNERS LP;OKS;bop25;US68268NAP87;12/12/2019;03/15/2025;220000.00;TV2948-1;11915;MOODYS INTER.;Baa3;Baa3;BBB;;;;141437318.870000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ORACLE CORPORATION;ORCL;bor25;US68389XBT19;04/01/2020;04/01/2025;700000.00;TV3402-1;12796;MOODYS INTER.;A3;A3;A;;A-;;440683456.370000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;OTIS WORLDWIDE CORP;OTIS;bot25;US68902VAD91;02/27/2020;04/05/2025;350000.00;TV3265-1;12476;S&P INTER.;BBB;Baa2;BBB;;;;214251097.940000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PENSKE TRUCK LEASING/PTL;PENSK;bpt24;US709599BG87;09/17/2019;11/01/2024;200000.00;TV2563-1;10979;S&P INTER.;BBB;Baa2;BBB;;BBB+;;120822757.330000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PHILIP MORRIS INTL INC;PMUS;bpm24;US718172CH08;05/01/2019;05/01/2024;200000.00;TV2206-1;9595;S&P INTER.;A;A2;A;;A;;126107994.580000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PHILIP MORRIS INTL INC;PMUS;bpm25;US718172CN75;05/01/2020;05/01/2025;90000.00;TV3462-1;12957;S&P INTER.;A;A2;A;;A;;53899636.220000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PRINCIPAL LFE GLB FND II;PFG;bpf25;US74256LEE56;06/23/2020;06/23/2025;305000.00;TV3688-1;13182;S&P INTER.;A+;A1;A+;;;;178836153.770000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PUBLIC SERVICE ENTERPRIS;PEG;bpe22;US744573AL05;12/18/2017;11/15/2022;250000.00;TV1170-1;4950;S&P INTER.;BBB;Baa1;BBB;;;;153127479.000000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;PUBLIC SERVICE ENTERPRIS;PEG;bpe22;US744573AL05;01/17/2018;11/15/2022;335000.00;TV1281-1;5151;S&P INTER.;BBB;Baa1;BBB;;;;205190821.740000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;REGIONS BANK;RF US;brb21;US759187CD74;02/13/2019;08/13/2021;250000.00;TV1992-1;9009;FITCH INTER.;BBB+;Baa2;A-;;BBB+;;148063923.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;REGIONS BANK;RF US;brf21;US759187CE57;08/13/2018;08/13/2020;745000.00;TV1724-1;6790;FITCH INTER.;BBB+;Baa2;A-;;BBB+;;435363993.970000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;REPUBLIC SERVICES INC;RSG;brs24;US760759AU48;08/07/2019;08/15/2024;280000.00;TV2449-1;10551;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;175899367.800000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF CANADA;RY;bry25;US78015K7H17;06/10/2020;06/10/2025;400000.00;TV3641-1;13111;S&P INTER.;A;A2;A;;AA;;234163162.150000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb23;US780097BD21;06/18/2019;09/12/2023;280000.00;TV2333-1;10122;S&P INTER.;BBB;Baa2;BBB;;A;;178226194.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb23;US780097BE04;01/23/2019;05/15/2022;300000.00;TV1945-1;8802;S&P INTER.;BBB;Baa2;BBB;;A;;182682953.910000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb23;US780097BE04;02/25/2019;05/15/2022;300000.00;TV2019-1;9094;S&P INTER.;BBB;Baa2;BBB;;A;;182682953.910000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb24;US780097BJ90;06/25/2018;06/25/2024;200000.00;TV1630-1;6555;S&P INTER.;BBB;Baa2;BBB;;A;;126817248.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb24;US780097BN03;05/22/2020;05/22/2024;200000.00;TV3569-1;13019;S&P INTER.;BBB;Baa2;BBB;;A;;119967408.840000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb25;US780097BK63;03/22/2019;03/22/2025;345000.00;TV2157-1;9356;S&P INTER.;BBB;Baa2;BBB;;A;;221322902.180000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SANTANDER UK GROUP HOLDINGS PLC;SANUK;bas24;US80283LAX10;10/18/2019;06/18/2024;200000.00;TV2664-1;11421;FITCH INTER.;A+;Aa3;A;;A+;;124367433.400000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SCHLUMBERGER HLDGS CORP;SLBH;bsh24;US806851AJ09;02/04/2019;05/01/2024;130000.00;TV1968-1;8921;MOODYS INTER.;Baa1;Baa1;A;;;;82642562.920000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SCHLUMBERGER HLDGS CORP;SLBH;bsh24;US806851AJ09;04/05/2019;05/01/2024;400000.00;TV2183-1;9431;MOODYS INTER.;Baa1;Baa1;A;;;;254284808.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SEMPRA ENERGY;SRE;bsr23;US816851BF50;01/12/2018;02/01/2023;145000.00;TV1374-1;5485;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB+;;89298882.810000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SHIRE ACQUISITIONS INVESTMENTS IRELAND DAC;SHPLN;bsa23;US82481LAC37;09/12/2018;09/23/2023;200000.00;TV1761-1;7002;MOODYS INTER.;Baa2;Baa2;BBB+;;;;124721716.870000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SHIRE ACQUISITIONS INVESTMENTS IRELAND DAC;SHPLN;bsa23;US82481LAC37;10/03/2018;09/23/2023;275000.00;TV1801-1;7206;MOODYS INTER.;Baa2;Baa2;BBB+;;;;171492360.690000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SHIRE ACQUISITIONS INVESTMENTS IRELAND DAC;SHPLN;bsa23;US82481LAC37;03/04/2020;09/23/2023;645000.00;TV3303-1;12522;MOODYS INTER.;Baa2;Baa2;BBB+;;;;402227532.210000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SKANDINAVISKA ENSKILDA;SKAN;bke22;US83051GAK40;03/25/2019;03/25/2022;650000.00;TV2166-1;9367;S&P INTER.;A+;Aa2;A+;;AA;;398123392.940000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SOCIETE GENERALE;SOCSCF;bsg24;US83368RAU68;10/16/2019;10/16/2024;255000.00;TV2644-1;11378;S&P INTER.;BBB;Baa2;BBB;;A-;;153189979.060000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SOCIETE GENERALE;SOCSCF;bsg25;US83368RAV42;01/22/2020;01/22/2025;500000.00;TV3113-1;12173;S&P INTER.;BBB;Baa2;BBB;;A-;;312243216.670000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SOCIETE GENERALE;SOCSCF;bso24;US83368RAT95;03/28/2019;03/28/2024;215000.00;TV2170-1;9388;S&P INTER.;BBB;Baa2;BBB;;A-;;135154975.640000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SPECTRA ENERGY PARTNERS;ENBCN;bse24;US84756NAD12;03/21/2019;03/15/2024;570000.00;TV2156-1;9353;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB+;;375871249.320000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;STANDARD CHARTERED PLC;9578ZUS;bsc22;US853254BQ20;09/10/2019;09/10/2022;390000.00;TV2534-1;10852;S&P INTER.;BBB+;A2;BBB+;;A;;232482362.890000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;STANDARD CHARTERED PLC;9578ZUS;bsc26;US85325WAA62;01/14/2020;01/30/2026;425000.00;TV3096-1;12122;S&P INTER.;BBB+;A2;BBB+;;A;;257471569.060000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;STANDARD CHARTERED PLC;9578ZUS;bst23;US853254BM16;10/04/2018;01/20/2023;335000.00;TV1804-1;7217;S&P INTER.;BBB+;A2;BBB+;;A;;206869626.720000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;STRYKER CORP;SYK;bsc25;US863667BA85;06/04/2020;06/15/2025;285000.00;TV3623-1;13074;MOODYS INTER.;Baa1;Baa1;A-;;;;167661690.340000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsm23;US86562MBB54;08/01/2019;07/19/2023;135000.00;TV2443-1;10532;S&P INTER.;A-;A1;A-;;;;86839014.070000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsm24;US86562MBM10;08/19/2019;07/16/2024;240000.00;TV2483-1;10633;S&P INTER.;A-;A1;A-;;;;150225644.410000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsm24;US86562MBM10;10/15/2019;07/16/2024;355000.00;TV2638-1;11368;S&P INTER.;A-;A1;A-;;;;222208767.640000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsm25;US86562MBV19;01/15/2020;01/15/2025;310000.00;TV3098-1;12123;S&P INTER.;A-;A1;A-;;;;191200438.810000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsm25;US86562MBV19;03/04/2020;01/15/2025;200000.00;TV3304-1;12523;S&P INTER.;A-;A1;A-;;;;123355121.440000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUNCOR ENERGY INC;SUCN;bse25;US867224AD98;05/13/2020;05/15/2025;230000.00;TV3508-1;12978;S&P INTER.;BBB+;Baa1;BBB+;;;;143683646.730000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;SUNOCO LOGISTICS PARTNER;SUNO;bsu27;US86765BAU35;06/17/2020;10/01/2027;200000.00;TV3673-1;13145;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;120159612.770000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TEXAS EASTERN TRANSMISSI;TET;bte22;US882384AC45;12/12/2017;10/15/2022;250000.00;TV1090-1;4850;S&P INTER.;BBB+;Baa1;BBB+;;A-;;150125775.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TJX COS INC;TJX;btj25;US872540AR08;04/01/2020;04/15/2025;555000.00;TV3403-1;12797;S&P INTER.;A;A2;A;;;;363701887.360000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TORONTO DOMINION BANK;TORON;btd25;US89114QCH92;06/12/2020;06/12/2025;230000.00;TV3655-1;13122;S&P INTER.;A;Aa3;A;;;;135668233.270000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TOTAL CAPITAL SA;TOTAL;btc25;US89153VAS88;07/10/2019;01/10/2025;305000.00;TV2377-1;10330;S&P INTER.;A+;Aa3;A+;;AA-;;191162634.990000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TRANSCANADA PIPELINES;TRPCN;bfr22;US893526DM20;12/10/2018;08/01/2022;305000.00;TV1900-1;8255;S&P INTER.;BBB+;Baa1;BBB+;;A-;;185546409.300000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;TRUIST FINANCIAL CORP;TFCC;btc25;US89788MAA09;06/05/2020;08/05/2025;125000.00;TV3634-1;13088;S&P INTER.;A-;A3;A-;;A+;;74029466.650000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UBS AG LONDON BRANCH;UBSL;bua22;US902674YA28;04/21/2020;04/21/2022;590000.00;TV3436-1;12879;S&P INTER.;A+;Aa3;A+;;AA-;;351600666.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UBS GROUP FUNDING SWITZERLAND;UBSG;bus23;US90352JAE38;12/11/2017;08/15/2023;500000.00;TV1063-1;4823;S&P INTER.;A-;A3;A-;;A+;;305442812.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UBS GROUP FUNDING SWITZERLAND;UBSG;bus23;US90352JAE38;02/15/2018;08/15/2023;365000.00;TV1363-1;5454;S&P INTER.;A-;A3;A-;;A+;;222973252.860000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912796XH73;03/17/2020;09/03/2020;75000.00;TV3344-1;12638;MOODYS INTER.;P1;P1;;;;;43751241.930000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UNITED TECHNOLOGIES CORP;UNIT;but28;US913017CY37;03/30/2020;11/16/2028;222000.00;TV3395-1;12781;MOODYS INTER.;Baa1;Baa1;A-;;;;153344968.340000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UPJOHN INC;UPJPH;bup22;US91533BAA89;06/22/2020;06/22/2022;460000.00;TV3687-1;13169;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;269772466.780000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UPJOHN INC;UPJPH;bup25;US91533BAB62;06/22/2020;06/22/2025;170000.00;TV3685-1;13167;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;101162137.280000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;UPJOHN INC;UPJPH;bup27;US91533BAC46;06/22/2020;06/22/2027;110000.00;TV3686-1;13168;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;66285951.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VENTAS REALTY LP;VTR;bvt26;US92277GAG29;12/18/2019;01/15/2026;290000.00;TV3021-1;11990;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;185187620.390000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VERIZON COMMUNICATIOS;VZ;bvz26;US92343VDD38;03/18/2019;08/15/2026;145000.00;TV2133-1;9334;S&P INTER.;BBB+;Baa1;BBB+;;A-;;93022273.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VERIZON COMMUNICATIOS;VZ;bvz26;US92343VDD38;03/04/2020;08/15/2026;350000.00;TV3305-1;12524;S&P INTER.;BBB+;Baa1;BBB+;;A-;;224536514.820000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VIRGINIA ELEC & POWER CO;DV;bve27;US927804FX73;04/01/2020;03/15/2027;335000.00;TV3404-1;12798;S&P INTER.;BBB+;A2;BBB+;;A;;224958068.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VODAFONE GROUP PLC;VOD;bvo24;US92857WBH25;06/01/2020;01/16/2024;295000.00;TV3614-1;13060;S&P INTER.;BBB;Baa2;BBB;;BBB;;191277208.700000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VODAFONE GROUP PLC;VOD;bvo25;US92857WBJ80;05/30/2018;05/30/2025;35000.00;TV1575-1;6356;S&P INTER.;BBB;Baa2;BBB;;BBB;;23180267.350000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VODAFONE GROUP PLC;VOD;bvo25;US92857WBJ80;03/04/2019;05/30/2025;250000.00;TV2078-1;9158;S&P INTER.;BBB;Baa2;BBB;;BBB;;165573349.870000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VODAFONE GROUP PLC;VOD;bvo25;US92857WBJ80;06/25/2019;05/30/2025;280000.00;TV2357-1;10205;S&P INTER.;BBB;Baa2;BBB;;BBB;;185442150.450000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VOLKSWAGEN GROUP AMERICA;VW;bvg22;US928668AZ53;09/26/2019;09/26/2022;420000.00;TV2595-1;11196;S&P INTER.;BBB+;A3;BBB+;;;;255094502.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;VOLKSWAGEN GROUP AMERICA;VW;bvw23;US928668AR38;11/13/2018;11/13/2023;215000.00;TV1855-1;7926;S&P INTER.;BBB+;A3;BBB+;;;;138032911.110000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwe23;US949746SK86;12/08/2017;01/24/2023;250000.00;TV1036-1;4790;MOODYS INTER.;A2;A2;A-;;A+;;153231214.770000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwe23;US949746SK86;12/12/2017;01/24/2023;225000.00;TV1091-1;4851;MOODYS INTER.;A2;A2;A-;;A+;;137908096.800000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwe23;US949746SK86;12/14/2017;01/24/2023;500000.00;TV1140-1;4913;MOODYS INTER.;A2;A2;A-;;A+;;306462429.540000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwe23;US949746SK86;05/11/2018;01/24/2023;195000.00;TV1534-1;6195;MOODYS INTER.;A2;A2;A-;;A+;;119520349.390000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwe26;US95000U2N22;04/30/2020;04/30/2026;340000.00;TV3450-1;12949;MOODYS INTER.;A2;A2;A-;;A+;;206027944.200000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf24;US95000U2C66;01/24/2019;01/24/2024;280000.00;TV1946-1;8817;MOODYS INTER.;A2;A2;A-;;A+;;181170318.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf24;US95000U2R36;06/02/2020;06/02/2024;295000.00;TV3619-1;13063;MOODYS INTER.;A2;A2;A-;;A+;;175162175.380000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf25;US95000U2H53;10/31/2019;10/30/2025;240000.00;TV2712-1;11522;MOODYS INTER.;A2;A2;A-;;A+;;146469544.240000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf25;US95000U2H53;12/16/2019;10/30/2025;750000.00;TV2993-1;11951;MOODYS INTER.;A2;A2;A-;;A+;;457717322.830000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf26;US95000U2K82;02/11/2020;02/11/2026;470000.00;TV3162-1;12280;MOODYS INTER.;A2;A2;A-;;A+;;286479190.220000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLTOWER INC;HCN;bhc23;US42217KBA34;12/15/2017;03/15/2023;235000.00;TV1155-1;4932;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;145672540.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLTOWER INC;HCN;bhc24;US95040QAG91;02/15/2019;03/15/2024;130000.00;TV2004-1;9041;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;82106033.410000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLTOWER INC;HCN;bhc24;US95040QAG91;03/15/2019;03/15/2024;225000.00;TV2122-1;9316;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;142106594.270000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WELLTOWER INC;HCN;bwt27;US95040QAK04;12/16/2019;02/15/2027;125000.00;TV2994-1;11952;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;76764823.280000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;WILLIAMS PARTNERS LP;WPZ;bwp23;US96950FAL85;12/11/2017;11/15/2023;200000.00;TV1065-1;4825;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;129007632.960000
